车名	最大马力Ps	排量mL	进气形式	气缸排列形式	气缸数个	最大扭矩Nm	变速箱类型	指导价	T_两步
曙光汽车- 旗胜V3	163	2378	自然吸气	L	4	210	手动变速箱(MT)	11.38	cluster-3
东风乘用车- 东风风神AX7	147	1997	自然吸气	L	4	200	手动变速箱(MT)	11.57	cluster-3
东风乘用车- 东风风神AX7	147	1997	自然吸气	L	4	200	手动变速箱(MT)	12.77	cluster-3
华晨金杯- 金杯S50	122	1997	自然吸气	L	4	170	手动变速箱(MT)	9.53	cluster-3
华晨金杯- 金杯S50	122	1997	自然吸气	L	4	170	手动变速箱(MT)	8.83	cluster-3
比亚迪- 比亚迪S6	140	1991	自然吸气	L	4	186	手动变速箱(MT)	7.99	cluster-3
比亚迪- 比亚迪S6	140	1991	自然吸气	L	4	186	手动变速箱(MT)	8.49	cluster-3
比亚迪- 比亚迪S6	140	1991	自然吸气	L	4	186	手动变速箱(MT)	8.99	cluster-3
比亚迪- 比亚迪S6	140	1991	自然吸气	L	4	186	手动变速箱(MT)	9.99	cluster-3
比亚迪- 比亚迪S6	140	1991	自然吸气	L	4	186	手动变速箱(MT)	10.69	cluster-3
华晨金杯- 金杯S50	143	2378	自然吸气	L	4	200	手动变速箱(MT)	10.28	cluster-3
华晨金杯- 金杯S50	143	2378	自然吸气	L	4	200	手动变速箱(MT)	11.78	cluster-3
华晨金杯- 金杯S50	143	2378	自然吸气	L	4	200	手动变速箱(MT)	9.68	cluster-3
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	手动变速箱(MT)	9.29	cluster-3
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	手动变速箱(MT)	9.99	cluster-3
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	手动变速箱(MT)	11.39	cluster-3
猎豹汽车- 猎豹6481	129	2185	自然吸气	L	4	195	手动变速箱(MT)	9.98	cluster-3
猎豹汽车- 猎豹6481	129	2185	自然吸气	L	4	195	手动变速箱(MT)	12.48	cluster-3
猎豹汽车- 黑金刚	129	2185	自然吸气	L	4	200	手动变速箱(MT)	10.98	cluster-3
猎豹汽车- 黑金刚	129	2185	自然吸气	L	4	200	手动变速箱(MT)	13.48	cluster-3
猎豹汽车- 猎豹CS6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	14.68	cluster-3
猎豹汽车- 猎豹CS6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	16.98	cluster-3
猎豹汽车- 猎豹CS6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	19.78	cluster-3
猎豹汽车- 猎豹Q6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	11.99	cluster-3
猎豹汽车- 猎豹Q6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	13.69	cluster-3
猎豹汽车- 猎豹Q6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	17.98	cluster-3
猎豹汽车- 猎豹Q6	129	2351	自然吸气	L	4	190	手动变速箱(MT)	14.68	cluster-3
猎豹汽车- 黑金刚	129	2351	自然吸气	L	4	190	手动变速箱(MT)	14.68	cluster-3
猎豹汽车- 黑金刚	129	2351	自然吸气	L	4	190	手动变速箱(MT)	17.98	cluster-3
卡威汽车- 卡威W1	129	1997	自然吸气	L	4	175	手动变速箱(MT)	9.48	cluster-3
卡威汽车- 卡威W1	129	1997	自然吸气	L	4	175	手动变速箱(MT)	9.88	cluster-3
卡威汽车- 卡威W1	129	1997	自然吸气	L	4	175	手动变速箱(MT)	10.03	cluster-3
曙光汽车- 翱龙CUV	116	1997	自然吸气	L	5	165	手动变速箱(MT)	8.58	cluster-3
曙光汽车- 旗胜F1	122	1997	自然吸气	L	4	175	手动变速箱(MT)	9.58	cluster-3
曙光汽车- 旗胜F1	122	1997	自然吸气	L	4	175	手动变速箱(MT)	9.98	cluster-3
曙光汽车- 翱龙CUV	116	1997	自然吸气	L	5	165	手动变速箱(MT)	7.98	cluster-3
曙光汽车- 翱龙CUV	122	1997	自然吸气	L	4	175	手动变速箱(MT)	8.1	cluster-3
曙光汽车- 旗胜F1	122	1997	自然吸气	L	4	175	手动变速箱(MT)	8.28	cluster-3
卡威汽车- 卡威W1	143	2378	自然吸气	L	4	200	手动变速箱(MT)	9.78	cluster-3
卡威汽车- 卡威W1	143	2378	自然吸气	L	4	200	手动变速箱(MT)	10.18	cluster-3
卡威汽车- 卡威W1	143	2378	自然吸气	L	4	200	手动变速箱(MT)	10.33	cluster-3
曙光汽车- 翱龙CUV	126	2351	自然吸气	L	4	196	手动变速箱(MT)	10.68	cluster-3
双龙汽车- 爱腾	150	2295	自然吸气	L	4	214	手动变速箱(MT)	15.48	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	9.68	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	8.68	cluster-3
广汽吉奥- 奥轩GX5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	10.98	cluster-3
广汽吉奥- 奥轩GX5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	11.98	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	10.68	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	12.08	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	9.68	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	11.28	cluster-3
广汽吉奥- 奥轩G5	122	1997	自然吸气	L	4	170	手动变速箱(MT)	10.68	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	9.98	cluster-3
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	11.28	cluster-3
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	12.28	cluster-3
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	12.48	cluster-3
广汽吉奥- 奥轩GX5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	13.48	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	10.98	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	12.38	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	9.98	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	11.18	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	11.58	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	12.78	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	10.98	cluster-3
广汽吉奥- 奥轩G5	136	2378	自然吸气	L	4	196	手动变速箱(MT)	12.18	cluster-3
广汽吉奥- 广汽吉奥GX6	136	2378	自然吸气	L	4	196	手动变速箱(MT)	10.98	cluster-3
广汽吉奥- 广汽吉奥GX6	136	2378	自然吸气	L	4	196	手动变速箱(MT)	11.98	cluster-3
广汽吉奥- 广汽吉奥GX6	136	2378	自然吸气	L	4	196	手动变速箱(MT)	13.68	cluster-3
广汽吉奥- 广汽吉奥GX6	136	2378	自然吸气	L	4	196	手动变速箱(MT)	14.68	cluster-3
江铃汽车- 驭胜	136	2378	自然吸气	L	4	201	手动变速箱(MT)	11.58	cluster-3
江铃汽车- 驭胜	136	2378	自然吸气	L	4	201	手动变速箱(MT)	13.28	cluster-3
华泰汽车- 特拉卡	125	2351	自然吸气	L	4	200	手动变速箱(MT)	10.57	cluster-3
华泰汽车- 特拉卡	125	2351	自然吸气	L	4	200	手动变速箱(MT)	11.77	cluster-3
陆风汽车- 陆风X6	114	1998	自然吸气	L	4	163	手动变速箱(MT)	7.98	cluster-3
陆风汽车- 陆风X8	133	1999	自然吸气	L	4	175	手动变速箱(MT)	9.38	cluster-3
陆风汽车- 陆风X6	114	1998	自然吸气	L	4	163	手动变速箱(MT)	8.88	cluster-3
陆风汽车- 陆风X8	160	2378	自然吸气	L	4	210	手动变速箱(MT)	12.13	cluster-3
陆风汽车- 陆风X8	160	2378	自然吸气	L	4	210	手动变速箱(MT)	13.98	cluster-3
陆风汽车- 陆风X8	160	2378	自然吸气	L	4	210	手动变速箱(MT)	13.18	cluster-3
陆风汽车- 陆风X8	160	2378	自然吸气	L	4	210	手动变速箱(MT)	15.18	cluster-3
福迪汽车- 揽福	136	2378	自然吸气	L	4	200	手动变速箱(MT)	10.98	cluster-3
福迪汽车- 揽福	136	2378	自然吸气	L	4	200	手动变速箱(MT)	11.98	cluster-3
福迪汽车- 揽福	136	2378	自然吸气	L	4	200	手动变速箱(MT)	13.58	cluster-3
丰田(进口)- 普拉多(进口)	163	2694	自然吸气	L	4	246	手动变速箱(MT)	43.9	cluster-3
一汽丰田- 普拉多	159	2694	自然吸气	L	4	244	手动变速箱(MT)	36.98	cluster-3
广汽三菱- 帕杰罗?劲畅	137	2351	自然吸气	L	4	205	手动变速箱(MT)	20.88	cluster-3
北京汽车制造厂- 勇士	150	2693	自然吸气	L	4	235	手动变速箱(MT)	19.8	cluster-3
吉利汽车- 豪情SUV	162	2378	自然吸气	L	4	210	手动变速箱(MT)	12.29	cluster-3
吉利汽车- 豪情SUV	162	2378	自然吸气	L	4	210	手动变速箱(MT)	15.29	cluster-3
双环汽车- 双环SCEO	112	1997	自然吸气	L	4	163	手动变速箱(MT)	9.98	cluster-3
双环汽车- 双环SCEO	112	1997	自然吸气	L	4	163	手动变速箱(MT)	11.68	cluster-3
双环汽车- 双环SCEO	112	1997	自然吸气	L	4	163	手动变速箱(MT)	12.68	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	10.98	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	11.98	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	12.98	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	13.98	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	13.98	cluster-3
双环汽车- 双环SCEO	136	2378	自然吸气	L	4	200	手动变速箱(MT)	14.98	cluster-3
曙光汽车- 挑战者SUV	116	1997	自然吸气	L	5	165	手动变速箱(MT)	6.98	cluster-3
曙光汽车- 挑战者SUV	122	1997	自然吸气	L	4	175	手动变速箱(MT)	7.1	cluster-3
福迪汽车- 探索者Ⅲ	103	2237	自然吸气	L	4	193	手动变速箱(MT)	8.18	cluster-3
众泰汽车- 众泰T200	106	1488	自然吸气	L	4	134	无级变速箱(CVT)	6.3	cluster-4
长城汽车- 哈弗H1	106	1497	自然吸气	L	4	138	机械式自动变速箱(AMT)	7.39	cluster-4
长城汽车- 哈弗H1	106	1497	自然吸气	L	4	138	机械式自动变速箱(AMT)	7.79	cluster-4
长城汽车- 哈弗H1	106	1497	自然吸气	L	4	138	机械式自动变速箱(AMT)	8.29	cluster-4
绵阳金杯- 智尚S30	102	1495	自然吸气	L	4	135	机械式自动变速箱(AMT)	5.98	cluster-4
绵阳金杯- 智尚S30	102	1495	自然吸气	L	4	135	机械式自动变速箱(AMT)	6.98	cluster-4
绵阳金杯- 智尚S30	102	1495	自然吸气	L	4	135	机械式自动变速箱(AMT)	7.28	cluster-4
绵阳金杯- 智尚S30	102	1495	自然吸气	L	4	135	机械式自动变速箱(AMT)	6.88	cluster-4
绵阳金杯- 智尚S30	102	1495	自然吸气	L	4	135	机械式自动变速箱(AMT)	7.18	cluster-4
潍柴汽车- 英致G3	113	1499	自然吸气	L	4	141	无级变速箱(CVT)	7.59	cluster-4
潍柴汽车- 英致G3	113	1499	自然吸气	L	4	141	无级变速箱(CVT)	7.99	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	8.39	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	8.79	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	9.59	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	8.39	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	9.09	cluster-4
奇瑞汽车- 瑞虎3	126	1598	自然吸气	L	4	160	无级变速箱(CVT)	9.89	cluster-4
野马汽车- 野马F10	109	1600	自然吸气	L	4	140	无级变速箱(CVT)	5.88	cluster-4
野马汽车- 野马F12	109	1587	自然吸气	L	4	140	无级变速箱(CVT)	6.28	cluster-4
野马汽车- 野马F16	109	1587	自然吸气	L	4	140	无级变速箱(CVT)	6.98	cluster-4
长安福特- 翼搏	110	1499	自然吸气	L	4	140	双离合变速箱(DCT)	11.28	cluster-4
长安福特- 翼搏	110	1499	自然吸气	L	4	140	双离合变速箱(DCT)	12.78	cluster-4
英菲尼迪(进口)- 英菲尼迪ESQ	116	1598	自然吸气	L	4	154	无级变速箱(CVT)	19.98	cluster-4
英菲尼迪(进口)- 英菲尼迪ESQ	116	1598	自然吸气	L	4	154	无级变速箱(CVT)	23.98	cluster-4
重庆力帆- 力帆X50	103	1498	自然吸气	L	4	133	无级变速箱(CVT)	6.98	cluster-4
重庆力帆- 力帆X50	103	1498	自然吸气	L	4	133	无级变速箱(CVT)	7.68	cluster-4
重庆力帆- 力帆X50	103	1498	自然吸气	L	4	133	无级变速箱(CVT)	8.28	cluster-4
江淮汽车- 瑞风S3	113	1499	自然吸气	L	4	146	无级变速箱(CVT)	7.98	cluster-4
江淮汽车- 瑞风S3	113	1499	自然吸气	L	4	146	无级变速箱(CVT)	8.48	cluster-4
东风悦达起亚- 起亚KX3	125	1591	自然吸气	L	4	151	手自一体变速箱(AT)	13.18	cluster-4
东风悦达起亚- 起亚KX3	125	1591	自然吸气	L	4	151	手自一体变速箱(AT)	14.08	cluster-4
东风悦达起亚- 起亚KX3	125	1591	自然吸气	L	4	151	手自一体变速箱(AT)	15.68	cluster-4
东风悦达起亚- 起亚KX3	160	1999	自然吸气	L	4	192	手自一体变速箱(AT)	15.98	cluster-4
东风悦达起亚- 起亚KX3	160	1999	自然吸气	L	4	192	手自一体变速箱(AT)	18.68	cluster-4
长安铃木- 锋驭	122	1586	自然吸气	L	4	158	无级变速箱(CVT)	11.98	cluster-4
长安铃木- 锋驭	122	1586	自然吸气	L	4	158	无级变速箱(CVT)	13.48	cluster-4
长安铃木- 锋驭	122	1586	自然吸气	L	4	158	无级变速箱(CVT)	15.48	cluster-4
重庆力帆- 力帆X60	133	1794	自然吸气	L	4	168	无级变速箱(CVT)	8.45	cluster-4
重庆力帆- 力帆X60	133	1794	自然吸气	L	4	168	无级变速箱(CVT)	9	cluster-4
广汽本田- 缤智	131	1498	自然吸气	L	4	155	无级变速箱(CVT)	13.68	cluster-4
广汽本田- 缤智	136	1799	自然吸气	L	4	169	无级变速箱(CVT)	14.68	cluster-4
广汽本田- 缤智	136	1799	自然吸气	L	4	169	无级变速箱(CVT)	16.38	cluster-4
广汽本田- 缤智	136	1799	自然吸气	L	4	169	无级变速箱(CVT)	18.98	cluster-4
东风本田- 本田XR-V	136	1798	自然吸气	L	4	169	无级变速箱(CVT)	14.98	cluster-4
东风本田- 本田XR-V	136	1798	自然吸气	L	4	169	无级变速箱(CVT)	16.28	cluster-4
奇瑞汽车- 瑞虎5	139	1971	自然吸气	L	4	182	无级变速箱(CVT)	11.29	cluster-4
奇瑞汽车- 瑞虎5	139	1971	自然吸气	L	4	182	无级变速箱(CVT)	12.29	cluster-4
奇瑞汽车- 瑞虎5	139	1971	自然吸气	L	4	182	无级变速箱(CVT)	12.59	cluster-4
奇瑞汽车- 瑞虎5	139	1971	自然吸气	L	4	182	无级变速箱(CVT)	15.09	cluster-4
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	无级变速箱(CVT)	0	cluster-4
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	无级变速箱(CVT)	0	cluster-4
东风本田- 本田CR-V	155	1997	自然吸气	L	4	190	无级变速箱(CVT)	0	cluster-4
东风本田- 本田CR-V	186	2356	自然吸气	L	4	243	无级变速箱(CVT)	0	cluster-4
东风本田- 本田CR-V	186	2356	自然吸气	L	4	243	无级变速箱(CVT)	0	cluster-4
东风本田- 本田CR-V	186	2356	自然吸气	L	4	243	无级变速箱(CVT)	0	cluster-4
东风日产- 启辰T70	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	10.98	cluster-4
东风日产- 启辰T70	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	11.78	cluster-4
东风日产- 启辰T70	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	12.78	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	16.48	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	16.68	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	18.08	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	18.38	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	18.38	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	18.68	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	20.18	cluster-4
东风日产- 逍客	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	21.98	cluster-4
郑州日产- 东风风度MX6	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	13.98	cluster-4
郑州日产- 东风风度MX6	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	15.98	cluster-4
郑州日产- 东风风度MX6	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	14.98	cluster-4
郑州日产- 东风风度MX6	144	1997	自然吸气	L	4	198	无级变速箱(CVT)	16.98	cluster-4
Jeep(进口)- 自由客	156	1998	自然吸气	L	4	190	无级变速箱(CVT)	22.99	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	19.98	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	20.88	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	21.98	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	22.78	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	22.98	cluster-4
斯巴鲁- 斯巴鲁XV	150	1995	自然吸气	H	4	196	无级变速箱(CVT)	23.78	cluster-4
Jeep(进口)- 指南者	156	1998	自然吸气	L	4	190	无级变速箱(CVT)	22.19	cluster-4
Jeep(进口)- 指南者	156	1998	自然吸气	L	4	190	无级变速箱(CVT)	24.49	cluster-4
斯巴鲁- 森林人	150	1995	自然吸气	H	4	198	无级变速箱(CVT)	23.48	cluster-4
斯巴鲁- 森林人	150	1995	自然吸气	H	4	198	手动变速箱(MT)	24.98	cluster-4
斯巴鲁- 森林人	150	1995	自然吸气	H	4	198	无级变速箱(CVT)	25.48	cluster-4
斯巴鲁- 森林人	150	1995	自然吸气	H	4	198	无级变速箱(CVT)	26.38	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	26.98	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	27.88	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	27.98	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	28.78	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	29.78	cluster-4
斯巴鲁- 森林人	171	2498	自然吸气	H	4	235	无级变速箱(CVT)	30.58	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	19.38	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	19.98	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	21.78	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	22.98	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	19.38	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	21.78	cluster-4
一汽丰田- 一汽丰田RAV4	147	1987	自然吸气	L	4	187	无级变速箱(CVT)	22.98	cluster-4
雷克萨斯- 雷克萨斯NX	150	1987	自然吸气	L	4	189	无级变速箱(CVT)	31.8	cluster-4
雷克萨斯- 雷克萨斯NX	150	1987	自然吸气	L	4	189	无级变速箱(CVT)	36.8	cluster-4
雷克萨斯- 雷克萨斯NX	155	2494	自然吸气	L	4	210	无级变速箱(CVT)	45.9	cluster-4
雷克萨斯- 雷克萨斯NX	155	2494	自然吸气	L	4	210	无级变速箱(CVT)	49.9	cluster-4
雷克萨斯- 雷克萨斯NX	155	2494	自然吸气	L	4	210	无级变速箱(CVT)	59.9	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	16.88	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	20.28	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	15.98	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	16.98	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	17.48	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	19.48	cluster-4
广汽三菱- 劲炫ASX	167	1998	自然吸气	L	4	197	无级变速箱(CVT)	21.88	cluster-4
标致(进口)- 标致4008	150	1998	自然吸气	L	4	198	无级变速箱(CVT)	19.98	cluster-4
标致(进口)- 标致4008	150	1998	自然吸气	L	4	198	无级变速箱(CVT)	21.98	cluster-4
标致(进口)- 标致4008	150	1998	自然吸气	L	4	198	无级变速箱(CVT)	23.98	cluster-4
标致(进口)- 标致4008	150	1998	自然吸气	L	4	198	无级变速箱(CVT)	25.98	cluster-4
标致(进口)- 标致4008	150	1998	自然吸气	L	4	198	无级变速箱(CVT)	27.98	cluster-4
雪铁龙(进口)- 雪铁龙C4 Airc	150	1998	自然吸气	L	4	197	无级变速箱(CVT)	19.98	cluster-4
雪铁龙(进口)- 雪铁龙C4 Airc	150	1998	自然吸气	L	4	197	无级变速箱(CVT)	21.98	cluster-4
雪铁龙(进口)- 雪铁龙C4 Airc	150	1998	自然吸气	L	4	197	无级变速箱(CVT)	23.98	cluster-4
雪铁龙(进口)- 雪铁龙C4 Airc	150	1998	自然吸气	L	4	197	无级变速箱(CVT)	25.98	cluster-4
雪铁龙(进口)- 雪铁龙C4 Airc	150	1998	自然吸气	L	4	197	无级变速箱(CVT)	27.98	cluster-4
三菱(进口)- 欧蓝德(进口)	150	1998	自然吸气	L	4	190	无级变速箱(CVT)	22.98	cluster-4
三菱(进口)- 欧蓝德(进口)	150	1998	自然吸气	L	4	190	无级变速箱(CVT)	25.48	cluster-4
三菱(进口)- 欧蓝德(进口)	169	2360	自然吸气	L	4	220	无级变速箱(CVT)	27.48	cluster-4
三菱(进口)- 欧蓝德(进口)	169	2360	自然吸气	L	4	220	无级变速箱(CVT)	28.48	cluster-4
三菱(进口)- 欧蓝德(进口)	169	2360	自然吸气	L	4	220	无级变速箱(CVT)	34.48	cluster-4
雷诺- 科雷傲	140	1997	自然吸气	L	4	193	无级变速箱(CVT)	19.28	cluster-4
雷诺- 科雷傲	140	1997	自然吸气	L	4	193	无级变速箱(CVT)	20.28	cluster-4
雷诺- 科雷傲	140	1997	自然吸气	L	4	193	无级变速箱(CVT)	22.28	cluster-4
雷诺- 科雷傲	140	1997	自然吸气	L	4	193	无级变速箱(CVT)	23.98	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	23.98	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	25.98	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	26.48	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	26.58	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	27.88	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	28.38	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	28.48	cluster-4
雷诺- 科雷傲	171	2488	自然吸气	L	4	225	无级变速箱(CVT)	29.98	cluster-4
东风日产- 奇骏	150	1997	自然吸气	L	4	200	无级变速箱(CVT)	18.88	cluster-4
东风日产- 奇骏	150	1997	自然吸气	L	4	200	无级变速箱(CVT)	19.68	cluster-4
东风日产- 奇骏	150	1997	自然吸气	L	4	200	无级变速箱(CVT)	20.98	cluster-4
东风日产- 奇骏	150	1997	自然吸气	L	4	200	无级变速箱(CVT)	21.88	cluster-4
东风日产- 奇骏	186	2488	自然吸气	L	4	233	无级变速箱(CVT)	22.88	cluster-4
东风日产- 奇骏	186	2488	自然吸气	L	4	233	无级变速箱(CVT)	23.88	cluster-4
东风日产- 奇骏	186	2488	自然吸气	L	4	233	无级变速箱(CVT)	25.08	cluster-4
东风日产- 奇骏	186	2488	自然吸气	L	4	233	无级变速箱(CVT)	26.78	cluster-4
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	双离合变速箱(DCT)	9.99	cluster-4
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	双离合变速箱(DCT)	10.99	cluster-4
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	双离合变速箱(DCT)	11.69	cluster-4
比亚迪- 比亚迪S6	167	2362	自然吸气	L	4	234	双离合变速箱(DCT)	12.39	cluster-4
斯巴鲁- 傲虎	175	2498	自然吸气	H	4	235	无级变速箱(CVT)	28.98	cluster-4
斯巴鲁- 傲虎	175	2498	自然吸气	H	4	235	无级变速箱(CVT)	30.68	cluster-4
斯巴鲁- 傲虎	175	2498	自然吸气	H	4	235	无级变速箱(CVT)	31.68	cluster-4
英菲尼迪(进口)- 英菲尼迪QX6	245	2488	机械增压	L	4	330	无级变速箱(CVT)	61.8	cluster-4
英菲尼迪(进口)- 英菲尼迪QX6	245	2488	机械增压	L	4	330	无级变速箱(CVT)	73.8	cluster-4
通用别克- 昂科拉	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	15.99	cluster-5
通用别克- 昂科拉	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	17.89	cluster-5
通用别克- 昂科拉	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	19.69	cluster-5
通用雪佛兰- TRAX创酷	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	13.19	cluster-5
通用雪佛兰- TRAX创酷	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	14.39	cluster-5
通用雪佛兰- TRAX创酷	140	1372	涡轮增压	L	4	200	自动变速箱(AT)	15.99	cluster-5
